ReportYear,OrganisationCode,OrganisationName,CountryName,RegionName,SustainabilityAndTransformationPartnershipName,IntegratedCareBoardName,NeonatalNetworkName,Longitude,Latitude,TotalBirths,TotalStillbirths,CrudeStillbirthRate,CrudeStillbirthCategoryID,CrudeStillbirthCategoryName,StabilisedStillbirthRate,StabilisedStillbirthCategoryID,StabilisedStillbirthCategoryName,StabilisedStillbirthCI,TotalLiveBirths,TotalNeonatalDeaths,CrudeNeonatalDeathRate,CrudeNeonatalDeathCategoryID,CrudeNeonatalDeathCategoryName,StabilisedNeonatalDeathRate,StabilisedNeonatalDeathCategoryID,StabilisedNeonatalDeathCategoryName,StabilisedNeonatalDeathCI,TotalPerinatalDeaths,CrudePerinatalDeathRate,CrudePerinatalDeathCategoryID,CrudePerinatalDeathCategoryName,StabilisedPerinatalDeathRate,StabilisedPerinatalDeathCategoryID,StabilisedPerinatalDeathCategoryName,StabilisedPerinatalDeathCI,ComparatorGroupID,ComparatorGroupName,GroupAverageStillbirthRate,GroupAverageNeonatalDeathRate,GroupAveragePerinatalDeathRate
2024,259,University Hospitals Bristol and Weston NHS Foundation Trust,England,South West,,,South West,-2.599390811,51.45913079,4431,13,2.93,2,Over 15% lower,3.48,4,Within 5%,2.92 to 4.07,4418,13,2.94,5,Over 5% higher,2.75,5,Over 5% higher,1.76 to 4.13,26,5.87,4,Within 5%,6.22,5,Over 5% higher,5.21 to 7.98,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,258,University Hospitals Coventry and Warwickshire NHS Trust,England,Midlands,,,West Midlands,-1.443503057,52.42142369,5665,24,4.24,5,Over 5% higher,3.53,4,Within 5%,2.93 to 4.19,5641,14,2.48,5,Over 5% higher,2.01,4,Within 5%,1.40 to 2.96,38,6.71,5,Over 5% higher,5.54,4,Within 5%,4.83 to 6.92,2,Level 3 NICU,3.5,1.92,5.42
2024,173,University Hospitals Dorset NHS Foundation Trust,England,South West,,,Thames Valley and Wessex,-1.973116893,50.72198736,3747,-1,-1,0,Suppressed due to small numbers,2.85,4,Within 5%,2.43 to 3.30,3737,-1,-1,0,Suppressed due to small numbers,0.99,3,5 to 15% lower,0.60 to 1.61,12,3.2,2,Over 15% lower,3.82,4,Within 5%,3.28 to 4.70,4,"2,000-3,999 births",2.85,1.12,3.96
2024,33,University Hospitals of Derby and Burton NHS Foundation Trust,England,Midlands,,,East Midlands,-1.513320614,52.91155644,8134,20,2.46,2,Over 15% lower,2.89,4,Within 5%,2.38 to 3.39,8114,7,0.86,2,Over 15% lower,0.91,3,5 to 15% lower,0.59 to 1.41,27,3.32,2,Over 15% lower,3.77,4,Within 5%,3.32 to 4.64,3,"4,000 or more births",2.93,1.04,3.96
2024,260,University Hospitals of Leicester NHS Trust,England,Midlands,,,East Midlands,-1.13480282,52.62781654,9534,44,4.62,5,Over 5% higher,3.56,4,Within 5%,2.94 to 4.28,9490,33,3.48,5,Over 5% higher,2.88,5,Over 5% higher,1.94 to 4.10,77,8.08,5,Over 5% higher,6.45,5,Over 5% higher,5.47 to 8.14,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,261,University Hospitals of Morecambe Bay NHS Foundation Trust,England,North West,,,North West,-2.799021453,54.04288873,2541,-1,-1,0,Suppressed due to small numbers,2.86,4,Within 5%,2.48 to 3.35,2533,-1,-1,0,Suppressed due to small numbers,1.09,4,Within 5%,0.66 to 1.77,10,3.94,4,Within 5%,3.94,4,Within 5%,3.43 to 4.86,4,"2,000-3,999 births",2.85,1.12,3.96
2024,255,University Hospitals of North Midlands NHS Trust,England,Midlands,,,West Midlands,-2.214872336,53.00402068,6072,18,2.96,2,Over 15% lower,3.47,4,Within 5%,2.90 to 4.07,6054,16,2.64,5,Over 5% higher,2.42,5,Over 5% higher,1.59 to 3.62,34,5.6,4,Within 5%,5.88,5,Over 5% higher,5.04 to 7.44,2,Level 3 NICU,3.5,1.92,5.42
2024,172,University Hospitals Plymouth NHS Trust,England,South West,,,South West,-4.11368451,50.41671997,3386,11,3.25,3,5 to 15% lower,3.51,4,Within 5%,2.91 to 4.05,3375,7,2.07,5,Over 5% higher,1.9,4,Within 5%,1.22 to 2.81,18,5.32,4,Within 5%,5.39,4,Within 5%,4.57 to 6.82,2,Level 3 NICU,3.5,1.92,5.42
2024,273,University Hospitals Sussex NHS Foundation Trust,England,South East,,,"Kent, Surrey and Sussex",-0.768026699,50.84356248,8529,11,1.29,2,Over 15% lower,3.38,4,Within 5%,2.43 to 4.25,8518,11,1.29,2,Over 15% lower,2.11,3,5 to 15% lower,1.41 to 3.07,22,2.58,2,Over 15% lower,5.49,3,5 to 15% lower,4.45 to 6.91,1,Level 3 NICU & neonatal surgery,3.49,2.36,5.84
2024,264,Walsall Healthcare NHS Trust,England,Midlands,,,West Midlands,-1.997447678,52.58469431,3832,14,3.65,5,Over 5% higher,2.84,4,Within 5%,2.45 to 3.32,3818,3,0.79,2,Over 15% lower,0.98,3,5 to 15% lower,0.63 to 1.55,17,4.44,5,Over 5% higher,3.82,4,Within 5%,3.38 to 4.65,4,"2,000-3,999 births",2.85,1.12,3.96
2024,265,Warrington and Halton Teaching Hospitals NHS Foundation Trust,England,North West,,,North West,-2.610732599,53.3939821,2469,6,2.43,3,5 to 15% lower,2.84,4,Within 5%,2.38 to 3.23,2463,3,1.22,5,Over 5% higher,1.16,4,Within 5%,0.69 to 1.89,9,3.65,3,5 to 15% lower,3.99,4,Within 5%,3.39 to 4.93,4,"2,000-3,999 births",2.85,1.12,3.96
2024,267,West Hertfordshire Teaching Hospitals NHS Trust,England,East of England,,,East of England,-0.40447202,51.64905069,3826,11,2.88,4,Within 5%,2.85,4,Within 5%,2.49 to 3.33,3815,3,0.79,2,Over 15% lower,1.1,4,Within 5%,0.66 to 1.77,14,3.66,3,5 to 15% lower,3.95,4,Within 5%,3.45 to 4.82,4,"2,000-3,999 births",2.85,1.12,3.96
2024,271,West Suffolk NHS Foundation Trust,England,East of England,,,East of England,0.70917557,52.23166231,2114,-1,-1,0,Suppressed due to small numbers,2.81,4,Within 5%,2.26 to 3.24,2113,-1,-1,0,Suppressed due to small numbers,1.13,4,Within 5%,0.68 to 1.86,3,1.42,2,Over 15% lower,3.94,4,Within 5%,3.28 to 4.87,4,"2,000-3,999 births",2.85,1.12,3.96
2024,272,Western Health and Social Care Trust,Northern Ireland,Northern Ireland,,,Northern Ireland,-7.290533264,54.98610497,3254,8,2.46,3,5 to 15% lower,2.84,4,Within 5%,2.43 to 3.34,3246,6,1.85,5,Over 5% higher,1.32,5,Over 5% higher,0.81 to 2.16,14,4.3,5,Over 5% higher,4.14,4,Within 5%,3.55 to 5.12,4,"2,000-3,999 births",2.85,1.12,3.96
2024,275,Whittington Health NHS Trust,England,London,,,London,-0.138175081,51.56668086,2623,5,1.91,2,Over 15% lower,2.82,4,Within 5%,2.32 to 3.23,2618,4,1.53,5,Over 5% higher,1.2,5,Over 5% higher,0.76 to 1.88,9,3.43,3,5 to 15% lower,4,4,Within 5%,3.46 to 4.89,4,"2,000-3,999 births",2.85,1.12,3.96
2024,277,Wirral University Teaching Hospital NHS Foundation Trust,England,North West,,,North West,-3.0954486,53.37084064,2920,7,2.4,2,Over 15% lower,3.48,4,Within 5%,2.90 to 4.07,2913,11,3.78,5,Over 5% higher,2.39,5,Over 5% higher,1.57 to 3.80,18,6.16,5,Over 5% higher,5.96,5,Over 5% higher,4.94 to 7.75,2,Level 3 NICU,3.5,1.92,5.42
2024,278,Worcestershire Acute Hospitals NHS Trust,England,Midlands,,,West Midlands,-2.181143497,52.19120211,4710,10,2.12,2,Over 15% lower,2.9,4,Within 5%,2.47 to 3.44,4700,5,1.06,4,Within 5%,1.07,4,Within 5%,0.71 to 1.71,15,3.18,2,Over 15% lower,3.97,4,Within 5%,3.47 to 4.93,3,"4,000 or more births",2.93,1.04,3.96
2024,280,"Wrightington, Wigan and Leigh Teaching Hospitals NHS Foundation Trust",England,North West,,,North West,-2.629526099,53.55754888,2407,-1,-1,0,Suppressed due to small numbers,2.82,4,Within 5%,2.36 to 3.28,2403,-1,-1,0,Suppressed due to small numbers,1.08,4,Within 5%,0.67 to 1.78,6,2.49,2,Over 15% lower,3.9,4,Within 5%,3.37 to 4.71,4,"2,000-3,999 births",2.85,1.12,3.96
2024,281,Wye Valley NHS Trust,England,Midlands,,,West Midlands,-2.705532728,52.05694195,1622,-1,-1,0,Suppressed due to small numbers,2.59,4,Within 5%,2.01 to 3.61,1613,-1,-1,0,Suppressed due to small numbers,0.77,5,Over 5% higher,0.41 to 1.41,11,6.78,5,Over 5% higher,3.36,4,Within 5%,2.73 to 4.62,5,"Under 2,000 births",2.55,0.74,3.29
2024,283,York and Scarborough Teaching Hospitals NHS Foundation Trust,England,North East and Yorkshire,,,Yorkshire & Humber,-1.083640069,53.97054712,3937,9,2.29,2,Over 15% lower,2.84,4,Within 5%,2.40 to 3.27,3928,4,1.02,3,5 to 15% lower,1.11,4,Within 5%,0.73 to 1.73,13,3.3,2,Over 15% lower,3.95,4,Within 5%,3.44 to 4.77,4,"2,000-3,999 births",2.85,1.12,3.96
