ReportYear,OrganisationCode,OrganisationName,CountryName,RegionName,SustainabilityAndTransformationPartnershipName,IntegratedCareBoardName,NeonatalNetworkName,Longitude,Latitude,TotalBirths,TotalStillbirths,CrudeStillbirthRate,CrudeStillbirthCategoryID,CrudeStillbirthCategoryName,StabilisedStillbirthRate,StabilisedStillbirthCategoryID,StabilisedStillbirthCategoryName,StabilisedStillbirthCI,TotalLiveBirths,TotalNeonatalDeaths,CrudeNeonatalDeathRate,CrudeNeonatalDeathCategoryID,CrudeNeonatalDeathCategoryName,StabilisedNeonatalDeathRate,StabilisedNeonatalDeathCategoryID,StabilisedNeonatalDeathCategoryName,StabilisedNeonatalDeathCI,TotalPerinatalDeaths,CrudePerinatalDeathRate,CrudePerinatalDeathCategoryID,CrudePerinatalDeathCategoryName,StabilisedPerinatalDeathRate,StabilisedPerinatalDeathCategoryID,StabilisedPerinatalDeathCategoryName,StabilisedPerinatalDeathCI,ComparatorGroupID,ComparatorGroupName,GroupAverageStillbirthRate,GroupAverageNeonatalDeathRate,GroupAveragePerinatalDeathRate
2018,128,NHS Ayrshire & Arran,Scotland,,,,West of Scotland,-4.53817072,55.61397468,3119,-1,-1,0,Suppressed due to small numbers,3.85,4,Within 5%,3.05 to 4.73,3111,-1,-1,0,Suppressed due to small numbers,1.62,2,Over 15% lower,0.91 to 2.72,10,3.21,2,Over 15% lower,5.48,3,5 to 15% lower,4.49 to 7.01,2,Level 3 NICU,3.95,1.92,5.86
2018,129,NHS Borders,Scotland,,,,South East Scotland & Tayside,-2.740474671,55.59548757,987,-1,-1,0,Suppressed due to small numbers,2.37,4,Within 5%,1.70 to 3.33,983,-1,-1,0,Suppressed due to small numbers,0.55,5,Over 5% higher,0.22 to 1.18,5,5.07,5,Over 5% higher,2.92,4,Within 5%,2.14 to 4.08,5,"Under 2,000 births",2.33,0.52,2.85
2018,131,NHS Dumfries & Galloway,Scotland,,,,West of Scotland,-3.597902512,55.05625703,1188,-1,-1,0,Suppressed due to small numbers,2.38,4,Within 5%,1.70 to 3.47,1183,-1,-1,0,Suppressed due to small numbers,0.54,4,Within 5%,0.21 to 1.21,6,5.05,5,Over 5% higher,2.92,4,Within 5%,2.27 to 4.06,5,"Under 2,000 births",2.33,0.52,2.85
2018,132,NHS Fife,Scotland,,,,South East Scotland & Tayside,-3.159847754,56.12589135,3229,15,4.65,5,Over 5% higher,4.08,4,Within 5%,3.35 to 4.98,3214,4,1.24,2,Over 15% lower,1.89,4,Within 5%,1.13 to 3.19,19,5.88,4,Within 5%,5.97,4,Within 5%,5.04 to 7.59,2,Level 3 NICU,3.95,1.92,5.86
2018,133,NHS Forth Valley,Scotland,,,,South East Scotland & Tayside,-3.846751399,56.02562602,2972,-1,-1,0,Suppressed due to small numbers,2.87,4,Within 5%,2.27 to 3.56,2968,-1,-1,0,Suppressed due to small numbers,0.99,3,5 to 15% lower,0.59 to 1.74,6,2.02,2,Over 15% lower,3.85,3,5 to 15% lower,3.16 to 4.94,4,"2,000-3,999 births",2.99,1.1,4.09
2018,134,NHS Grampian,Scotland,,,,North of Scotland,-2.13045461,57.15544641,5939,19,3.2,3,5 to 15% lower,3.8,4,Within 5%,3.11 to 4.68,5920,5,0.84,2,Over 15% lower,1.86,2,Over 15% lower,1.15 to 2.99,24,4.04,2,Over 15% lower,5.67,3,5 to 15% lower,4.88 to 7.29,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,135,NHS Greater Glasgow and Clyde,Scotland,,,,West of Scotland,-4.230958835,55.86530306,14456,48,3.32,3,5 to 15% lower,3.73,4,Within 5%,3.07 to 4.38,14408,21,1.46,2,Over 15% lower,1.79,2,Over 15% lower,1.21 to 2.59,69,4.77,2,Over 15% lower,5.48,3,5 to 15% lower,4.69 to 6.79,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,136,NHS Highland,Scotland,,,,North of Scotland,-4.191111835,57.47407654,2089,-1,-1,0,Suppressed due to small numbers,2.92,4,Within 5%,2.28 to 3.60,2086,-1,-1,0,Suppressed due to small numbers,1.01,3,5 to 15% lower,0.57 to 1.72,4,1.91,2,Over 15% lower,3.92,4,Within 5%,3.21 to 5.05,4,"2,000-3,999 births",2.99,1.1,4.09
2018,137,NHS Lanarkshire,Scotland,,,,West of Scotland,-3.940427958,55.77374248,4317,12,2.78,2,Over 15% lower,3.85,4,Within 5%,3.09 to 4.80,4305,6,1.39,2,Over 15% lower,1.82,3,5 to 15% lower,1.19 to 2.90,18,4.17,2,Over 15% lower,5.66,4,Within 5%,4.74 to 7.27,2,Level 3 NICU,3.95,1.92,5.86
2018,138,NHS Lothian,Scotland,,,,South East Scotland & Tayside,-3.521710122,55.89194335,8884,34,3.83,4,Within 5%,3.91,4,Within 5%,3.22 to 4.84,8850,16,1.81,2,Over 15% lower,2.22,3,5 to 15% lower,1.53 to 3.34,50,5.63,3,5 to 15% lower,6.12,4,Within 5%,5.30 to 7.78,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,139,NHS Orkney,Scotland,,,,North of Scotland,-2.964462892,58.97696196,123,-1,-1,0,Suppressed due to small numbers,2.33,4,Within 5%,1.53 to 3.13,123,-1,-1,0,Suppressed due to small numbers,0.52,4,Within 5%,0.16 to 1.12,-1,-1,0,Suppressed due to small numbers,2.84,4,Within 5%,1.95 to 3.80,5,"Under 2,000 births",2.33,0.52,2.85
2018,140,NHS Shetland,Scotland,,,,North of Scotland,-1.153721983,60.15149119,95,-1,-1,0,Suppressed due to small numbers,2.35,4,Within 5%,1.60 to 3.33,94,-1,-1,0,Suppressed due to small numbers,0.52,4,Within 5%,0.16 to 1.12,-1,-1,0,Suppressed due to small numbers,2.87,4,Within 5%,2.10 to 3.96,5,"Under 2,000 births",2.33,0.52,2.85
2018,141,NHS Tayside,Scotland,,,,South East Scotland & Tayside,-2.989889337,56.46176883,3891,14,3.6,3,5 to 15% lower,3.97,4,Within 5%,3.23 to 4.89,3877,11,2.84,5,Over 5% higher,2.54,5,Over 5% higher,1.62 to 4.04,25,6.43,5,Over 5% higher,6.5,5,Over 5% higher,5.45 to 8.34,2,Level 3 NICU,3.95,1.92,5.86
2018,142,NHS Western Isles,Scotland,,,,North of Scotland,-6.384727273,58.20842965,158,-1,-1,0,Suppressed due to small numbers,2.33,4,Within 5%,1.51 to 3.28,158,-1,-1,0,Suppressed due to small numbers,0.51,4,Within 5%,0.16 to 1.01,-1,-1,0,Suppressed due to small numbers,2.84,4,Within 5%,1.94 to 3.95,5,"Under 2,000 births",2.33,0.52,2.85
2018,143,Norfolk and Norwich University Hospitals NHS Foundation Trust,England,,,,East of England,1.222877256,52.61768167,5468,20,3.66,4,Within 5%,3.87,4,Within 5%,3.17 to 4.85,5448,7,1.28,2,Over 15% lower,1.95,2,Over 15% lower,1.23 to 3.06,27,4.94,2,Over 15% lower,5.77,3,5 to 15% lower,4.86 to 7.60,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,146,North Bristol NHS Trust,England,,,,South West,-2.591624554,51.49685773,6183,20,3.23,2,Over 15% lower,3.93,4,Within 5%,3.21 to 4.72,6163,5,0.81,2,Over 15% lower,1.52,2,Over 15% lower,0.92 to 2.53,25,4.04,2,Over 15% lower,5.44,3,5 to 15% lower,4.53 to 6.76,2,Level 3 NICU,3.95,1.92,5.86
2018,147,North Cumbria Integrated Care NHS Foundation Trust,England,,,,Northern,-2.953885393,54.89567363,2733,9,3.29,5,Over 5% higher,3.04,4,Within 5%,2.45 to 3.86,2724,4,1.47,5,Over 5% higher,1.21,5,Over 5% higher,0.67 to 2.05,13,4.76,5,Over 5% higher,4.26,4,Within 5%,3.55 to 5.53,4,"2,000-3,999 births",2.99,1.1,4.09
2018,151,North Middlesex University Hospital NHS Trust,England,,,,North Central & East London,-0.072723655,51.61262289,4664,24,5.15,5,Over 5% higher,3.47,4,Within 5%,2.93 to 4.36,4640,6,1.29,5,Over 5% higher,1.2,4,Within 5%,0.76 to 1.88,30,6.43,5,Over 5% higher,4.67,4,Within 5%,4.04 to 5.89,3,"4,000 or more births",3.38,1.21,4.58
2018,153,North Tees and Hartlepool NHS Foundation Trust,England,,,,Northern,-1.345164317,54.58280165,2751,-1,-1,0,Suppressed due to small numbers,3.79,4,Within 5%,3.01 to 4.73,2745,-1,-1,0,Suppressed due to small numbers,1.62,2,Over 15% lower,0.94 to 2.84,7,2.54,2,Over 15% lower,5.45,3,5 to 15% lower,4.50 to 6.90,2,Level 3 NICU,3.95,1.92,5.86
2018,171,North West Anglia NHS Foundation Trust,England,,,,East of England,-0.201046184,52.33293648,6844,20,2.92,3,5 to 15% lower,3.32,4,Within 5%,2.73 to 4.04,6824,9,1.32,5,Over 5% higher,1.36,5,Over 5% higher,0.84 to 2.17,29,4.24,3,5 to 15% lower,4.66,4,Within 5%,3.98 to 5.93,3,"4,000 or more births",3.38,1.21,4.58
2018,155,Northampton General Hospital NHS Trust,England,,,,Central,-0.885138163,52.23671859,4732,-1,-1,0,Suppressed due to small numbers,3.45,4,Within 5%,2.87 to 4.23,4714,-1,-1,0,Suppressed due to small numbers,0.98,2,Over 15% lower,0.58 to 1.61,20,4.23,3,5 to 15% lower,4.41,4,Within 5%,3.81 to 5.59,3,"4,000 or more births",3.38,1.21,4.58
2018,157,Northern Devon Healthcare NHS Trust,England,,,,South West,-4.049989348,51.09169781,1329,-1,-1,0,Suppressed due to small numbers,2.31,4,Within 5%,1.49 to 3.18,1327,-1,-1,0,Suppressed due to small numbers,0.49,3,5 to 15% lower,0.14 to 0.99,-1,-1,0,Suppressed due to small numbers,2.8,4,Within 5%,1.96 to 3.81,5,"Under 2,000 births",2.33,0.52,2.85
2018,158,Northern Health and Social Care Trust,Northern Ireland,,,,Northern Ireland,-6.186417153,54.73124396,3771,9,2.39,2,Over 15% lower,2.95,4,Within 5%,2.34 to 3.65,3762,7,1.86,5,Over 5% higher,1.3,5,Over 5% higher,0.78 to 2.30,16,4.24,4,Within 5%,4.26,4,Within 5%,3.60 to 5.58,4,"2,000-3,999 births",2.99,1.1,4.09
2018,160,Northern Lincolnshire and Goole Hospitals NHS Foundation Trust,England,,,,Yorkshire & Humber,-0.094514124,53.54459277,4137,-1,-1,0,Suppressed due to small numbers,3.41,4,Within 5%,2.81 to 4.14,4122,-1,-1,0,Suppressed due to small numbers,0.98,2,Over 15% lower,0.59 to 1.64,17,4.11,3,5 to 15% lower,4.37,4,Within 5%,3.75 to 5.52,3,"4,000 or more births",3.38,1.21,4.58
2018,162,Northumbria Healthcare NHS Foundation Trust,England,,,,Northern,-1.545003845,55.18425273,3143,-1,-1,0,Suppressed due to small numbers,3.07,4,Within 5%,2.52 to 3.93,3131,-1,-1,0,Suppressed due to small numbers,0.91,2,Over 15% lower,0.49 to 1.64,12,3.82,3,5 to 15% lower,4.01,4,Within 5%,3.39 to 5.23,4,"2,000-3,999 births",2.99,1.1,4.09
2018,163,Nottingham University Hospitals NHS Trust,England,,,,Trent,-1.184256426,52.94311206,9026,23,2.55,2,Over 15% lower,3.47,3,5 to 15% lower,2.66 to 4.29,9003,17,1.89,2,Over 15% lower,2.01,2,Over 15% lower,1.38 to 2.97,40,4.43,2,Over 15% lower,5.46,3,5 to 15% lower,4.55 to 6.94,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,166,Oxford University Hospitals NHS Trust,England,,,,Thames Valley and Wessex,-1.21831457,51.7634068,7779,33,4.24,5,Over 5% higher,4.03,5,Over 5% higher,3.20 to 5.05,7746,19,2.45,4,Within 5%,2.25,4,Within 5%,1.63 to 3.26,52,6.68,5,Over 5% higher,6.2,4,Within 5%,5.34 to 8.05,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,173,Poole Hospital NHS Foundation Trust,England,,,,Thames Valley and Wessex,-1.97174925,50.72141378,4296,7,1.63,2,Over 15% lower,3.21,3,5 to 15% lower,2.52 to 3.92,4289,4,0.93,2,Over 15% lower,1.19,4,Within 5%,0.72 to 1.97,11,2.56,2,Over 15% lower,4.39,4,Within 5%,3.62 to 5.56,3,"4,000 or more births",3.38,1.21,4.58
2018,174,Portsmouth Hospitals NHS Trust,England,,,,Thames Valley and Wessex,-1.069849895,50.84901719,5460,15,2.75,2,Over 15% lower,3.83,4,Within 5%,3.05 to 4.62,5445,4,0.73,2,Over 15% lower,1.47,2,Over 15% lower,0.91 to 2.38,19,3.48,2,Over 15% lower,5.27,3,5 to 15% lower,4.40 to 6.72,2,Level 3 NICU,3.95,1.92,5.86
2018,175,Powys Teaching Health Board,Wales,,,,Wales,-3.375937835,52.24171495,217,-1,-1,0,Suppressed due to small numbers,2.32,4,Within 5%,1.54 to 3.24,217,-1,-1,0,Suppressed due to small numbers,0.52,4,Within 5%,0.15 to 1.03,-1,-1,0,Suppressed due to small numbers,2.84,4,Within 5%,1.97 to 3.90,5,"Under 2,000 births",2.33,0.52,2.85
2018,296,RAF Lakenheath (48th Medical Group),England,,,,,0.529492368,52.41753102,385,-1,-1,0,Suppressed due to small numbers,2.34,4,Within 5%,1.59 to 3.30,384,-1,-1,0,Suppressed due to small numbers,0.51,4,Within 5%,0.17 to 1.12,-1,-1,0,Suppressed due to small numbers,2.85,4,Within 5%,2.05 to 4.00,5,"Under 2,000 births",2.33,0.52,2.85
2018,179,Royal Berkshire NHS Foundation Trust,England,,,,Thames Valley and Wessex,-0.957135461,51.45089843,4881,16,3.28,4,Within 5%,3.38,4,Within 5%,2.75 to 4.15,4865,6,1.23,4,Within 5%,1.23,4,Within 5%,0.79 to 1.96,22,4.51,4,Within 5%,4.61,4,Within 5%,3.93 to 5.82,3,"4,000 or more births",3.38,1.21,4.58
2018,181,Royal Cornwall Hospitals NHS Trust,England,,,,South West,-5.090448701,50.266099,4099,20,4.88,5,Over 5% higher,3.61,5,Over 5% higher,2.90 to 4.50,4079,3,0.74,2,Over 15% lower,1.15,4,Within 5%,0.68 to 1.98,23,5.61,5,Over 5% higher,4.76,4,Within 5%,4.02 to 6.16,3,"4,000 or more births",3.38,1.21,4.58
2018,182,Royal Devon and Exeter NHS Foundation Trust,England,,,,South West,-3.505486219,50.71615799,3931,13,3.31,5,Over 5% higher,3.07,4,Within 5%,2.47 to 3.87,3918,6,1.53,5,Over 5% higher,1.29,5,Over 5% higher,0.76 to 2.26,19,4.83,5,Over 5% higher,4.36,5,Over 5% higher,3.63 to 5.69,4,"2,000-3,999 births",2.99,1.1,4.09
2018,183,Royal Free London NHS Foundation Trust,England,,,,North Central & East London,-0.163719546,51.55271968,8515,16,1.88,2,Over 15% lower,3.02,3,5 to 15% lower,2.29 to 3.86,8499,6,0.71,2,Over 15% lower,1.05,3,5 to 15% lower,0.64 to 1.65,22,2.58,2,Over 15% lower,4.06,3,5 to 15% lower,3.29 to 5.28,3,"4,000 or more births",3.38,1.21,4.58
2018,187,Royal Surrey County Hospital NHS Foundation Trust,England,,,,South East Coast,-0.605921012,51.24049143,2851,4,1.4,2,Over 15% lower,2.9,4,Within 5%,2.30 to 3.63,2847,4,1.4,5,Over 5% higher,1.2,5,Over 5% higher,0.68 to 2.02,8,2.81,2,Over 15% lower,4.11,4,Within 5%,3.39 to 5.33,4,"2,000-3,999 births",2.99,1.1,4.09
2018,188,Royal United Hospitals Bath NHS Foundation Trust,England,,,,South West,-2.389859982,51.39117508,4555,15,3.29,4,Within 5%,3.45,4,Within 5%,2.81 to 4.21,4540,5,1.1,3,5 to 15% lower,1.26,4,Within 5%,0.77 to 1.94,20,4.39,4,Within 5%,4.71,4,Within 5%,4.01 to 5.90,3,"4,000 or more births",3.38,1.21,4.58
2018,190,Salisbury NHS Foundation Trust,England,,,,Thames Valley and Wessex,-1.788422772,51.04341634,2193,-1,-1,0,Suppressed due to small numbers,3.03,4,Within 5%,2.34 to 3.73,2186,-1,-1,0,Suppressed due to small numbers,1.02,3,5 to 15% lower,0.59 to 1.76,8,3.65,3,5 to 15% lower,4.04,4,Within 5%,3.19 to 5.16,4,"2,000-3,999 births",2.99,1.1,4.09
2018,191,Sandwell and West Birmingham Hospitals NHS Trust,England,,,,Southern West Midlands,-1.927989395,52.48945252,5502,30,5.45,5,Over 5% higher,3.44,4,Within 5%,2.89 to 4.15,5472,14,2.56,5,Over 5% higher,1.64,5,Over 5% higher,1.03 to 2.62,44,8,5,Over 5% higher,5.04,5,Over 5% higher,4.36 to 6.37,3,"4,000 or more births",3.38,1.21,4.58
2018,195,Sheffield Teaching Hospitals NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.493241385,53.37878194,6612,37,5.6,5,Over 5% higher,4.12,5,Over 5% higher,3.22 to 5.23,6575,21,3.19,5,Over 5% higher,2.57,5,Over 5% higher,1.80 to 3.91,58,8.77,5,Over 5% higher,6.67,5,Over 5% higher,5.65 to 8.74,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,196,Sherwood Forest Hospitals NHS Foundation Trust,England,,,,Trent,-1.236547636,53.13438815,3250,7,2.15,2,Over 15% lower,2.92,4,Within 5%,2.34 to 3.61,3243,3,0.93,2,Over 15% lower,1.06,4,Within 5%,0.63 to 1.83,10,3.08,2,Over 15% lower,3.97,4,Within 5%,3.32 to 5.07,4,"2,000-3,999 births",2.99,1.1,4.09
2018,203,South Eastern Health and Social Care Trust,Northern Ireland,,,,Northern Ireland,-5.815271671,54.59562351,4302,10,2.32,2,Over 15% lower,3.29,4,Within 5%,2.62 to 4.03,4292,5,1.16,4,Within 5%,1.26,4,Within 5%,0.77 to 2.01,15,3.49,2,Over 15% lower,4.54,4,Within 5%,3.82 to 5.82,3,"4,000 or more births",3.38,1.21,4.58
2018,208,South Tees Hospitals NHS Foundation Trust,England,,,,Northern,-1.212663505,54.55193794,5058,17,3.36,3,5 to 15% lower,3.88,4,Within 5%,3.16 to 4.71,5041,11,2.18,5,Over 5% higher,2,4,Within 5%,1.30 to 3.04,28,5.54,3,5 to 15% lower,5.88,4,Within 5%,4.86 to 7.44,2,Level 3 NICU,3.95,1.92,5.86
2018,47,South Tyneside and Sunderland NHS Foundation Trust,England,,,,Northern,-1.409416252,54.90297062,4025,17,4.22,5,Over 5% higher,4,4,Within 5%,3.32 to 4.97,4008,10,2.5,5,Over 5% higher,2.38,5,Over 5% higher,1.54 to 3.71,27,6.71,5,Over 5% higher,6.33,5,Over 5% higher,5.38 to 8.00,2,Level 3 NICU,3.95,1.92,5.86
2018,210,South Warwickshire NHS Foundation Trust,England,,,,Central,-1.581745021,52.289553,2868,-1,-1,0,Suppressed due to small numbers,2.87,4,Within 5%,2.20 to 3.51,2865,-1,-1,0,Suppressed due to small numbers,1.02,3,5 to 15% lower,0.58 to 1.80,4,1.39,2,Over 15% lower,3.9,4,Within 5%,3.20 to 4.94,4,"2,000-3,999 births",2.99,1.1,4.09
2018,214,Southend University Hospital NHS Foundation Trust,England,,,,East of England,0.690794649,51.55331719,3525,10,2.84,3,5 to 15% lower,2.97,4,Within 5%,2.41 to 3.71,3515,6,1.71,5,Over 5% higher,1.27,5,Over 5% higher,0.76 to 2.14,16,4.54,5,Over 5% higher,4.24,4,Within 5%,3.53 to 5.58,4,"2,000-3,999 births",2.99,1.1,4.09
2018,215,Southern Health and Social Care Trust,Northern Ireland,,,,Northern Ireland,-6.408208352,54.43303066,5657,22,3.89,5,Over 5% higher,3.52,4,Within 5%,2.88 to 4.27,5635,6,1.06,3,5 to 15% lower,1.18,4,Within 5%,0.75 to 1.88,28,4.95,5,Over 5% higher,4.69,4,Within 5%,4.01 to 5.82,3,"4,000 or more births",3.38,1.21,4.58
2018,217,Southport & Ormskirk Hospital NHS Trust,England,,,,North West (Cheshire and Merseyside),-2.870245801,53.56430289,2257,-1,-1,0,Suppressed due to small numbers,2.96,4,Within 5%,2.35 to 3.63,2252,-1,-1,0,Suppressed due to small numbers,1.11,4,Within 5%,0.65 to 1.96,7,3.1,2,Over 15% lower,4.07,4,Within 5%,3.42 to 5.22,4,"2,000-3,999 births",2.99,1.1,4.09
2018,218,St George's University Hospitals NHS Foundation Trust,England,,,,South London,-0.174148139,51.42620837,4948,21,4.24,5,Over 5% higher,3.81,4,Within 5%,3.13 to 4.65,4927,12,2.44,4,Within 5%,2.23,3,5 to 15% lower,1.51 to 3.39,33,6.67,5,Over 5% higher,6,4,Within 5%,5.15 to 7.80,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,219,St Helens and Knowsley Teaching Hospitals NHS Trust,England,,,,North West (Cheshire and Merseyside),-2.784641838,53.42056512,4083,-1,-1,0,Suppressed due to small numbers,3.58,5,Over 5% higher,2.93 to 4.51,4063,-1,-1,0,Suppressed due to small numbers,0.94,2,Over 15% lower,0.54 to 1.58,21,5.14,5,Over 5% higher,4.48,4,Within 5%,3.83 to 5.77,3,"4,000 or more births",3.38,1.21,4.58
2018,221,States of Guernsey Health & Social Services,Crown Dependencies,,,,,-2.515179348,49.48585143,501,-1,-1,0,Suppressed due to small numbers,2.31,4,Within 5%,1.57 to 3.25,500,-1,-1,0,Suppressed due to small numbers,0.51,4,Within 5%,0.16 to 1.10,-1,-1,0,Suppressed due to small numbers,2.82,4,Within 5%,2.02 to 3.84,5,"Under 2,000 births",2.33,0.52,2.85
2018,222,States of Jersey Health & Social Services,Crown Dependencies,,,,,-2.137351721,49.22482351,936,-1,-1,0,Suppressed due to small numbers,2.35,4,Within 5%,1.55 to 3.37,933,-1,-1,0,Suppressed due to small numbers,0.5,4,Within 5%,0.15 to 1.01,3,3.21,5,Over 5% higher,2.85,4,Within 5%,2.01 to 4.05,5,"Under 2,000 births",2.33,0.52,2.85
2018,223,Stockport NHS Foundation Trust,England,,,,North West (Greater Manchester),-2.130571262,53.38352574,3194,-1,-1,0,Suppressed due to small numbers,3,4,Within 5%,2.39 to 3.64,3185,-1,-1,0,Suppressed due to small numbers,1.04,3,5 to 15% lower,0.60 to 1.73,11,3.44,2,Over 15% lower,4.03,4,Within 5%,3.40 to 5.01,4,"2,000-3,999 births",2.99,1.1,4.09
2018,225,Surrey and Sussex Healthcare NHS Trust,England,,,,South East Coast,-0.159697118,51.21806383,4487,8,1.78,2,Over 15% lower,3.22,4,Within 5%,2.47 to 3.93,4479,5,1.12,3,5 to 15% lower,1.16,4,Within 5%,0.68 to 1.90,13,2.9,2,Over 15% lower,4.37,4,Within 5%,3.57 to 5.57,3,"4,000 or more births",3.38,1.21,4.58
2018,3,Swansea Bay University Health Board,Wales,,,,Wales,-3.933945798,51.68418201,3585,15,4.18,5,Over 5% higher,4.02,4,Within 5%,3.25 to 5.00,3570,7,1.96,4,Within 5%,1.98,4,Within 5%,1.25 to 3.15,22,6.14,4,Within 5%,5.99,4,Within 5%,4.95 to 7.61,2,Level 3 NICU,3.95,1.92,5.86
2018,228,Tameside and Glossop Integrated Care NHS Foundation Trust,England,,,,North West (Greater Manchester),-2.07039635,53.49195449,2351,-1,-1,0,Suppressed due to small numbers,2.97,4,Within 5%,2.41 to 3.76,2344,-1,-1,0,Suppressed due to small numbers,0.97,3,5 to 15% lower,0.57 to 1.69,8,3.4,2,Over 15% lower,3.93,4,Within 5%,3.26 to 5.07,4,"2,000-3,999 births",2.99,1.1,4.09
2018,229,Taunton and Somerset NHS Foundation Trust,England,,,,South West,-3.118530964,51.01144534,3119,10,3.21,5,Over 5% higher,3.03,4,Within 5%,2.45 to 3.78,3109,6,1.93,5,Over 5% higher,1.3,5,Over 5% higher,0.76 to 2.16,16,5.13,5,Over 5% higher,4.35,5,Over 5% higher,3.62 to 5.60,4,"2,000-3,999 births",2.99,1.1,4.09
2018,234,The Dudley Group NHS Foundation Trust,England,,,,"Staffordshire, Shropshire and Black Country",-2.116333999,52.50194169,4319,14,3.24,4,Within 5%,3.32,4,Within 5%,2.69 to 3.95,4305,8,1.86,5,Over 5% higher,1.39,5,Over 5% higher,0.88 to 2.19,22,5.09,5,Over 5% higher,4.7,4,Within 5%,4.01 to 5.83,3,"4,000 or more births",3.38,1.21,4.58
2018,235,The Hillingdon Hospitals NHS Foundation Trust,England,,,,North West London,-0.459336062,51.52501248,4349,25,5.75,5,Over 5% higher,3.55,5,Over 5% higher,2.96 to 4.44,4324,3,0.69,2,Over 15% lower,1.04,3,5 to 15% lower,0.63 to 1.73,28,6.44,5,Over 5% higher,4.6,4,Within 5%,3.99 to 5.77,3,"4,000 or more births",3.38,1.21,4.58
2018,236,The Leeds Teaching Hospitals NHS Trust,England,,,,Yorkshire & Humber,-1.550207858,53.80122465,9640,37,3.84,4,Within 5%,3.72,4,Within 5%,3.07 to 4.57,9603,36,3.75,5,Over 5% higher,3.45,5,Over 5% higher,2.40 to 4.78,73,7.57,5,Over 5% higher,7.13,5,Over 5% higher,6.01 to 8.87,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,237,The Mid Yorkshire Hospitals NHS Trust,England,,,,Yorkshire & Humber,-1.649516027,53.70119228,6230,28,4.49,5,Over 5% higher,3.54,4,Within 5%,2.80 to 4.31,6202,12,1.93,5,Over 5% higher,1.48,5,Over 5% higher,0.95 to 2.29,40,6.42,5,Over 5% higher,5.02,5,Over 5% higher,4.18 to 6.35,3,"4,000 or more births",3.38,1.21,4.58
2018,238,The Newcastle upon Tyne Hospitals NHS Foundation Trust,England,,,,Northern,-1.616529648,54.97967207,6528,27,4.14,5,Over 5% higher,3.86,4,Within 5%,3.24 to 4.74,6501,24,3.69,5,Over 5% higher,2.79,5,Over 5% higher,1.92 to 4.14,51,7.81,5,Over 5% higher,6.71,5,Over 5% higher,5.68 to 8.69,1,Level 3 NICU & neonatal surgery,3.76,2.36,6.12
2018,240,The Pennine Acute Hospitals NHS Trust,England,,,,North West (Greater Manchester),-2.228044261,53.51763839,8632,33,3.82,4,Within 5%,3.81,4,Within 5%,3.11 to 4.56,8599,9,1.05,2,Over 15% lower,1.49,2,Over 15% lower,0.96 to 2.31,42,4.87,2,Over 15% lower,5.33,3,5 to 15% lower,4.58 to 6.67,2,Level 3 NICU,3.95,1.92,5.86
2018,295,The Portland Hospital for Women and Children,England,,,,,-0.142742248,51.52264789,1356,-1,-1,0,Suppressed due to small numbers,2.31,4,Within 5%,1.51 to 3.13,1354,-1,-1,0,Suppressed due to small numbers,0.54,4,Within 5%,0.20 to 1.15,3,2.21,2,Over 15% lower,2.84,4,Within 5%,1.97 to 3.76,5,"Under 2,000 births",2.33,0.52,2.85
2018,241,The Princess Alexandra Hospital NHS Trust,England,,,,East of England,0.08794533,51.77085972,4032,10,2.48,2,Over 15% lower,3.31,4,Within 5%,2.65 to 4.05,4022,4,0.99,2,Over 15% lower,1.22,4,Within 5%,0.72 to 2.01,14,3.47,2,Over 15% lower,4.53,4,Within 5%,3.83 to 5.68,3,"4,000 or more births",3.38,1.21,4.58
2018,242,The Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,England,,,,East of England,0.448726136,52.75640638,2149,7,3.26,5,Over 5% higher,3.01,4,Within 5%,2.42 to 3.76,2142,4,1.87,5,Over 5% higher,1.26,5,Over 5% higher,0.76 to 2.13,11,5.12,5,Over 5% higher,4.27,4,Within 5%,3.56 to 5.55,4,"2,000-3,999 births",2.99,1.1,4.09
2018,244,The Rotherham NHS Foundation Trust,England,,,,Yorkshire & Humber,-1.341028407,53.41414179,2535,7,2.76,3,5 to 15% lower,2.95,4,Within 5%,2.40 to 3.62,2528,3,1.19,5,Over 5% higher,1.08,4,Within 5%,0.64 to 1.82,10,3.94,4,Within 5%,4.03,4,Within 5%,3.37 to 5.22,4,"2,000-3,999 births",2.99,1.1,4.09
